"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-668 0.0536328380373793 -1 234 "GO:0055114" "obsolete oxidation-reduction process" 0.344432940856021
-2567 0.0511519479732881 2 16 "GO:0055117;GO:0006942" "regulation of striated muscle contraction" 0.335713796003578
-3609 0.0696750986412322 2 7 "GO:0060021" "roof of mouth development" 0.408615422239726
749 0.750506369073504 5 5 "GO:0060026" "convergent extension" 0.938699369414144
1806 0.331869356729103 3 8 "GO:0060041" "retina development in camera-type eye" 0.759103483131641
-3856 0.01512070273921 5 11 "GO:0060047;GO:0003015" "heart contraction" 0.171188356342402
1828 0.22909896443602 5 12 "GO:0060070" "canonical Wnt signaling pathway" 0.669460468741242
-5846 0.00329949829830556 2 7 "GO:0060078" "regulation of postsynaptic membrane potential" 0.0568658431207968
-995 0.43602807992766 6 17 "GO:0060271;GO:0044782" "cilium organization" 0.818577701050749
349 0.61441065704443 2 58 "GO:0060284" "regulation of cell development" 0.887131015540539
-2492 0.180579930562199 4 8 "GO:0060317;GO:0060415;GO:0001658;GO:1901522" "muscle tissue morphogenesis" 0.610432856419052
-1926 0.272466788495842 2 9 "GO:0060361" "flight" 0.71127728866998
-3554 0.131093758978323 2 5 "GO:0060390" "regulation of SMAD protein signal transduction" 0.519759058484478
335 0.876110156428948 5 6 "GO:0060420" "regulation of heart growth" 0.976428540074104
1607 0.0601000964186053 4 38 "GO:0060429" "epithelium development" 0.367786459605161
-3901 0.0974857310935213 4 5 "GO:0060439" "trachea morphogenesis" 0.477249064194455
1285 0.464174465714081 -1 9 "GO:0060548" "obsolete negative regulation of cell death" 0.836384254440418
779 0.566591636073737 2 15 "GO:0060560" "developmental growth involved in morphogenesis" 0.865256124166855
-819 0.533849651947769 4 16 "GO:0060562" "epithelial tube morphogenesis" 0.850687339767374
-1651 0.0355812962383474 2 45 "GO:0060627" "regulation of vesicle-mediated transport" 0.275673437369581
-284 0.795991018148551 6 23 "GO:0060828" "regulation of canonical Wnt signaling pathway" 0.954223736931883
-385 0.870283126205993 3 5 "GO:0060856" "establishment of blood-brain barrier" 0.974166081819297
-399 0.532132398261936 4 68 "GO:0061024" "membrane organization" 0.850687339767374
-1124 0.39336707046663 2 16 "GO:0061025" "membrane fusion" 0.798725258987829
-1370 0.388229052422184 6 11 "GO:0061041" "regulation of wound healing" 0.797711520122955
61 0.957435008935441 3 21 "GO:0061061" "muscle structure development" 0.99407767671258
-194 0.894585335393068 2 13 "GO:0061077" "chaperone-mediated protein folding" 0.977956604457546
3247 0.130858202404437 2 6 "GO:0061085" "regulation of histone H3-K27 methylation" 0.519759058484478
-1389 0.135683246313499 2 32 "GO:0061136;GO:1903050" "regulation of proteolysis involved in protein catabolic process" 0.524888274569203
1747 0.19878265476276 3 15 "GO:0061157;GO:0050779;GO:0061014" "positive regulation of mRNA catabolic process" 0.633904526778951
2444 0.219407865890107 2 7 "GO:0061351" "neural precursor cell proliferation" 0.659151828162465
1745 0.250863766879184 5 12 "GO:0061387;GO:0030516" "regulation of extent of cell growth" 0.702668162950152
-295 0.890746316121621 4 6 "GO:0061448" "connective tissue development" 0.977956604457546
-890 0.654541798356535 5 7 "GO:0061512" "protein localization to cilium" 0.899258706442201
-2832 0.187499891545928 4 6 "GO:0061738;GO:0016237;GO:0051085;GO:0072318;GO:0072319" "microautophagy" 0.62081881757581
-266 0.834975498702713 3 17 "GO:0061982" "meiosis I cell cycle process" 0.968837915482029
-912 0.199483767884321 4 55 "GO:0062012" "regulation of small molecule metabolic process" 0.634380065425731
-1947 0.295399583292198 2 8 "GO:0062013;GO:0010907;GO:0045913" "positive regulation of small molecule metabolic process" 0.73240568539418
-876 0.659787307946966 2 7 "GO:0062014" "negative regulation of small molecule metabolic process" 0.900873696946181
486 0.79419004497567 2 8 "GO:0062208;GO:0062207" "regulation of pattern recognition receptor signaling pathway" 0.954223736931883
-1042 0.00351203405520722 2 220 "GO:0065003" "protein-containing complex assembly" 0.05931825519245
172 0.867749210665855 2 26 "GO:0065004" "protein-DNA complex assembly" 0.974119002754908
-1194 9.19685561136267e-05 2 302 "GO:0065008" "regulation of biological quality" 0.00535637556123847
-29 0.93080351373829 2 253 "GO:0065009" "regulation of molecular function" 0.986278001696344
-673 0.671621306324336 2 11 "GO:0070192" "chromosome organization involved in meiotic cell cycle" 0.908083463125404
320 0.731504903680133 2 32 "GO:0070201;GO:0051223" "regulation of establishment of protein localization" 0.927486142291778
-1217 0.571074987663027 2 6 "GO:0070206" "protein trimerization" 0.866887545760022
-4192 0.0749279340336454 4 5 "GO:0070252" "actin-mediated cell contraction" 0.421854432759781
-1921 0.33436852961685 2 7 "GO:0070372" "regulation of ERK1 and ERK2 cascade" 0.759897843282538
-3846 0.102301687284318 2 5 "GO:0070373" "negative regulation of ERK1 and ERK2 cascade" 0.480064297229151
2468 0.13822311067061 2 10 "GO:0070507" "regulation of microtubule cytoskeleton organization" 0.527895202024482
-1905 0.252545798176643 4 10 "GO:0070828" "heterochromatin organization" 0.702714459841425
2953 0.112563338442023 4 8 "GO:0070861" "regulation of protein exit from endoplasmic reticulum" 0.499001256242984
-456 0.846392365096979 3 5 "GO:0070873;GO:0032881" "regulation of glycogen metabolic process" 0.968837915482029
890 0.101993267962932 3 94 "GO:0070887" "cellular response to chemical stimulus" 0.480064297229151
949 0.43208651990602 7 19 "GO:0070918" "regulatory ncRNA processing" 0.817238669788654
-75 0.910535259101251 2 62 "GO:0070925" "organelle assembly" 0.981114009070582
1042 0.657961134189917 4 5 "GO:0070936" "protein K48-linked ubiquitination" 0.900564307655405
1792 0.446606867146125 2 5 "GO:0070987" "error-free translesion synthesis" 0.825329585368218
57 0.9771071512761 5 7 "GO:0071027;GO:0071025" "RNA surveillance" 0.995376344092481
4418 0.0397997430558146 6 6 "GO:0071168;GO:0034502" "protein localization to chromatin" 0.294832307110837
1143 0.514865091768348 2 9 "GO:0071216" "cellular response to biotic stimulus" 0.850687339767374
-151 0.944179129806613 3 6 "GO:0071219" "cellular response to molecule of bacterial origin" 0.991124021282392
3432 0.11026613386301 5 6 "GO:0071230;GO:0043200;GO:0071229;GO:0001101" "cellular response to amino acid stimulus" 0.495262515748286
-1418 0.546896683087126 3 5 "GO:0071241" "cellular response to inorganic substance" 0.859264315708336
1359 0.039212511684465 2 64 "GO:0071310" "cellular response to organic substance" 0.294832307110837
2437 0.256800671096578 7 6 "GO:0071333;GO:0071331;GO:0071326;GO:0071322" "cellular response to glucose stimulus" 0.702714459841425
1967 0.135178952627728 5 16 "GO:0071345" "cellular response to cytokine stimulus" 0.524888274569203
2986 0.0728406432251364 2 10 "GO:0071353;GO:0070670" "cellular response to interleukin-4" 0.414534089852557
906 0.551098156436388 3 12 "GO:0071363;GO:0070848" "response to growth factor" 0.859496459309707
600 0.638673303369328 5 17 "GO:0071396" "cellular response to lipid" 0.895220699837925
358 0.767211354515932 3 19 "GO:0071407" "cellular response to organic cyclic compound" 0.944628871502496
1474 0.222542414310808 2 19 "GO:0071417;GO:1901699" "cellular response to nitrogen compound" 0.660663441529234
-1367 0.257816940752788 4 19 "GO:0071478;GO:0071214;GO:0104004" "cellular response to abiotic stimulus" 0.702714459841425
-3654 0.120571254165176 2 5 "GO:0071479" "cellular response to ionizing radiation" 0.500355892592094
-35 0.981505250470861 5 12 "GO:0071482" "cellular response to light stimulus" 0.997450281615694
509 0.551473742197626 3 38 "GO:0071495" "cellular response to endogenous stimulus" 0.859496459309707
1649 0.375529339450848 2 8 "GO:0071526" "semaphorin-plexin signaling pathway" 0.787199777017322
-176 0.934612081461085 4 6 "GO:0071577;GO:0006829" "zinc ion transport" 0.988453228295412
-252 0.336241769199018 4 413 "GO:0071702" "organic substance transport" 0.762298453929049
365 0.224302389575515 3 312 "GO:0071705" "nitrogen compound transport" 0.66077492434564
861 0.604844639988753 2 10 "GO:0071763;GO:0051081;GO:0030397" "nuclear membrane organization" 0.882832185002043
-6871 2.23940056817314e-09 2 21 "GO:0071805" "potassium ion transmembrane transport" 3.78234755964443e-07
-519 0.780439272290938 2 8 "GO:0071806;GO:0065002" "protein transmembrane transport" 0.951536669090938
-216 0.715792481289241 5 79 "GO:0071824;GO:0006325" "protein-DNA complex organization" 0.923578892833557
1682 0.11777134218523 3 24 "GO:0071897" "DNA biosynthetic process" 0.500355892592094
-625 0.522998447001211 2 29 "GO:0071900" "regulation of protein serine/threonine kinase activity" 0.850687339767374
277 0.861406622460755 7 11 "GO:0071901" "negative regulation of protein serine/threonine kinase activity" 0.972705084273872
-2602 0.10111969401352 7 11 "GO:0071902" "positive regulation of protein serine/threonine kinase activity" 0.480064297229151
-2158 0.246197153181193 2 8 "GO:0072073" "kidney epithelium development" 0.696051086081724
-618 0.77386195902462 2 6 "GO:0072132;GO:0032909;GO:0071634" "mesenchyme morphogenesis" 0.948414950331694
636 0.767336182179647 3 6 "GO:0072348" "sulfur compound transport" 0.944628871502496
-3103 0.148715665501363 4 6 "GO:0072384" "organelle transport along microtubule" 0.549629669653834
-51 0.982811926070712 2 5 "GO:0072499" "photoreceptor cell axon guidance" 0.998177596592563
-2864 0.223690159031815 2 5 "GO:0072520" "seminiferous tubule development" 0.66077492434564
-1439 0.439475463674617 2 8 "GO:0072523" "purine-containing compound catabolic process" 0.820474007210598
-1454 0.195194636310393 3 22 "GO:0072525" "pyridine-containing compound biosynthetic process" 0.627969029958579
-529 0.520048923258767 4 41 "GO:0072527" "pyrimidine-containing compound metabolic process" 0.850687339767374
-1530 0.476504217375854 5 6 "GO:0072553;GO:0099172" "terminal button organization" 0.839223798902834
911 0.548864623053876 3 12 "GO:0072593" "reactive oxygen species metabolic process" 0.859496459309707
343 0.518241651389306 2 99 "GO:0072594;GO:0033365" "protein localization to organelle" 0.850687339767374
2186 0.271975819386804 4 7 "GO:0072595" "maintenance of protein localization in organelle" 0.71127728866998
1534 0.0358258237158685 3 52 "GO:0072657;GO:0051668" "localization within membrane" 0.27630053084978
-2634 0.156980014211916 2 8 "GO:0072659" "protein localization to plasma membrane" 0.566262074176418
-1190 0.54987708017668 5 7 "GO:0072666;GO:0072665" "protein localization to vacuole" 0.859496459309707
996 0.549650978969213 3 10 "GO:0075733;GO:0046794" "intracellular transport of virus" 0.859496459309707
6 0.989734038166965 2 126 "GO:0080134" "regulation of response to stress" 0.999300851426874
1165 0.0895040826486607 4 59 "GO:0080135" "regulation of cellular response to stress" 0.458098168465418
-7648 0.00037251318603162 4 6 "GO:0086010;GO:0051899" "membrane depolarization" 0.013659778477275
-242 0.705241015864126 3 68 "GO:0090066" "regulation of anatomical structure size" 0.921027870499966
-8 0.994162912654708 3 24 "GO:0090068" "positive regulation of cell cycle process" 0.999300851426874
-1382 0.309385221755716 2 15 "GO:0090090" "negative regulation of canonical Wnt signaling pathway" 0.737077699231985
-685 0.507333031275054 4 26 "GO:0090092" "regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.850687339767374
-2468 0.138143220858311 2 10 "GO:0090100" "positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.527895202024482
823 0.53160235867818 4 16 "GO:0090101" "negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway" 0.850687339767374
-5304 0.00768448716958835 2 7 "GO:0090130" "tissue migration" 0.110554282719617
-5941 0.00569763717035926 4 6 "GO:0090131;GO:0014829;GO:0042310;GO:0097746;GO:0072144;GO:0072143" "blood vessel diameter maintenance" 0.0891047146364518
3036 0.00328812422922269 2 26 "GO:0090150" "establishment of protein localization to membrane" 0.0568658431207968
2587 0.271885920514186 4 5 "GO:0090162" "establishment of epithelial cell polarity" 0.71127728866998
737 0.552821995974331 3 18 "GO:0090175;GO:2000027" "regulation of animal organ morphogenesis" 0.859842298451673
-681 0.628310114107467 2 14 "GO:0090263" "positive regulation of canonical Wnt signaling pathway" 0.890281696919053
-4560 0.0219032132533898 5 7 "GO:0090276;GO:0002791;GO:0090087" "regulation of peptide hormone secretion" 0.203169723733972
198 0.83659776305188 2 30 "GO:0090287" "regulation of cellular response to growth factor stimulus" 0.968837915482029
-625 0.75357371157407 2 7 "GO:0090288" "negative regulation of cellular response to growth factor stimulus" 0.938699369414144
-480 0.00764331606465283 2 901 "GO:0090304" "nucleic acid metabolic process" 0.110554282719617
-1110 0.282536133692331 4 26 "GO:0090305" "nucleic acid phosphodiester bond hydrolysis" 0.727566091247859
847 0.61110894893962 4 10 "GO:0090307" "mitotic spindle assembly" 0.886690454702406
-205 0.902203630029096 5 10 "GO:0090329" "regulation of DNA-templated DNA replication" 0.977956604457546
-786 0.0426672463224844 2 186 "GO:0090407" "organophosphate biosynthetic process" 0.305360080672357
2457 0.296682288331684 5 5 "GO:0090481;GO:0015780" "pyrimidine nucleotide-sugar transmembrane transport" 0.73240568539418
-936 0.615176568233436 -1 8 "GO:0090502" "obsolete RNA phosphodiester bond hydrolysis, endonucleolytic" 0.887131015540539
-1135 0.597399922997362 -1 6 "GO:0090503" "obsolete RNA phosphodiester bond hydrolysis, exonucleolytic" 0.878622165510616
-850 0.692490840959071 4 6 "GO:0090630" "activation of GTPase activity" 0.915210667732688
-5866 0.0127065181090163 6 5 "GO:0090646;GO:0000963;GO:0140053" "mitochondrial RNA processing" 0.154863354983217
-1445 0.539456613699461 2 5 "GO:0097164" "ammonium ion metabolic process" 0.852893093300939
-974 0.473810608604466 3 15 "GO:0097190" "apoptotic signaling pathway" 0.839223798902834
-3638 0.122267299636876 2 5 "GO:0097191" "extrinsic apoptotic signaling pathway" 0.50245612916468
1765 0.342865823252023 2 8 "GO:0097193" "intrinsic apoptotic signaling pathway" 0.764469782886472
-1270 0.384435436923769 2 13 "GO:0097305" "response to alcohol" 0.79315797375869
285 0.65339068693614 4 69 "GO:0097435" "supramolecular fiber organization" 0.899258706442201
-1274 0.141405239582488 2 37 "GO:0098542" "defense response to other organism" 0.534303019362018
157 0.885995729815783 3 23 "GO:0098609" "cell-cell adhesion" 0.976569696397809
-3848 5.45639979110956e-15 3 115 "GO:0098655;GO:0098662;GO:0098660" "inorganic ion transmembrane transport" 2.30396481179601e-12
-2611 0.0635355572519307 2 14 "GO:0098656" "monoatomic anion transmembrane transport" 0.381891659069434
-4505 0.00453465603635181 3 11 "GO:0098661" "inorganic anion transmembrane transport" 0.0729431813847448
-379 0.819882886732499 2 10 "GO:0098742" "cell-cell adhesion via plasma-membrane adhesion molecules" 0.967214149479499
-3158 2.7258045221911e-05 2 49 "GO:0098771" "inorganic ion homeostasis" 0.00184155353519231
-1652 0.240402093781444 4 14 "GO:0098779;GO:1904925;GO:1904923;GO:0098780;GO:0098792;GO:0002230;GO:0050691;GO:0050688" "regulation of defense response to virus" 0.685876919589289
988 0.533732406087706 2 11 "GO:0098781" "ncRNA transcription" 0.850687339767374
-45 0.9765162392976 2 12 "GO:0098813" "nuclear chromosome segregation" 0.995374730340161
942 0.423503474013762 3 20 "GO:0098869;GO:1990748;GO:0098754" "detoxification" 0.813056971477702
857 0.589376285712763 3 11 "GO:0098876" "vesicle-mediated transport to the plasma membrane" 0.875331260508414
-2512 0.0983224841696805 2 12 "GO:0099003" "vesicle-mediated transport in synapse" 0.478346278303011
-1905 0.277732956088428 4 9 "GO:0110020" "regulation of actomyosin structure organization" 0.722790389573736
33 0.972234725069003 3 30 "GO:0110053" "regulation of actin filament organization" 0.995105948757143
-1242 0.268503061316672 2 22 "GO:0120031;GO:0030031" "cell projection assembly" 0.710817665460594
759 0.519378641455762 2 20 "GO:0120032;GO:0060491" "regulation of plasma membrane bounded cell projection assembly" 0.850687339767374
2628 0.0837441806107304 2 12 "GO:0120034" "positive regulation of plasma membrane bounded cell projection assembly" 0.44339787163487
911 0.199816574781817 6 55 "GO:0120035;GO:0031344" "regulation of cell projection organization" 0.634380065425731
42 0.940389190718331 4 90 "GO:0120036" "plasma membrane bounded cell projection organization" 0.98997225351009
-1617 0.234370798992505 3 15 "GO:0120192;GO:0120193" "tight junction organization" 0.677829245716337
-1985 0.399223027821177 2 5 "GO:0140029" "exocytic process" 0.801768356721713
439 0.648304573951948 2 30 "GO:0140694" "non-membrane-bounded organelle assembly" 0.898266140611025
1313 0.350881156762754 2 14 "GO:1900034" "regulation of cellular response to heat" 0.768830118137343
3516 0.0771853504962639 2 7 "GO:1900101" "regulation of endoplasmic reticulum unfolded protein response" 0.42883571377694
-1567 0.505691870262008 5 5 "GO:1900542;GO:0006140" "regulation of purine nucleotide metabolic process" 0.850687339767374
-3894 0.00229760022601748 2 17 "GO:1901021;GO:1904427;GO:1901019;GO:0051928" "positive regulation of calcium ion transport" 0.0451632647030101
3953 0.000318241069472244 2 23 "GO:1901071;GO:0006040" "amino sugar metabolic process" 0.0136039531448097
364 0.292067670744057 3 235 "GO:1901135" "carbohydrate derivative metabolic process" 0.73240568539418
1970 0.0727761566956833 2 23 "GO:1901136" "carbohydrate derivative catabolic process" 0.414534089852557
-229 0.60227207899399 2 144 "GO:1901137" "carbohydrate derivative biosynthetic process" 0.880422469697779
1464 0.43156424876518 2 8 "GO:1901264" "carbohydrate derivative transport" 0.817165937404024
-121 0.391224350556917 2 1514 "GO:1901564" "organonitrogen compound metabolic process" 0.798725258987829
-968 0.0172786038187955 4 169 "GO:1901565" "organonitrogen compound catabolic process" 0.181264359316432
339 0.191728054221633 2 421 "GO:1901566" "organonitrogen compound biosynthetic process" 0.622454060724722
-1138 0.516583841677918 4 9 "GO:1901568" "fatty acid derivative metabolic process" 0.850687339767374
213 0.927781343065267 3 5 "GO:1901570" "fatty acid derivative biosynthetic process" 0.984530669390687
-1127 1.93508032336373e-05 2 407 "GO:1901575;GO:0009056" "catabolic process" 0.00149006730303644
-1708 0.00284124162741676 3 85 "GO:1901605" "alpha-amino acid metabolic process" 0.0521614903120316
-1546 0.0704655632719644 2 38 "GO:1901607;GO:0008652" "amino acid biosynthetic process" 0.41019460824954
-332 0.669034898739439 2 46 "GO:1901615" "organic hydroxy compound metabolic process" 0.908083463125404
335 0.78167260033674 2 19 "GO:1901617" "organic hydroxy compound biosynthetic process" 0.951536669090938
-1163 0.532199601317298 2 8 "GO:1901654" "response to ketone" 0.850687339767374
157 0.777215192602922 3 90 "GO:1901700" "response to oxygen-containing compound" 0.950555003842386
1185 0.154766720377922 2 40 "GO:1901701" "cellular response to oxygen-containing compound" 0.563116874136293
816 0.591327985932564 2 12 "GO:1901796" "regulation of signal transduction by p53 class mediator" 0.875331260508414
-1489 0.134669691766676 3 28 "GO:1901800;GO:0045732;GO:1903052" "positive regulation of proteolysis involved in protein catabolic process" 0.524888274569203
-1811 0.362686032906996 2 7 "GO:1901861" "regulation of muscle tissue development" 0.7780484613037
526 0.513027710163495 2 43 "GO:1901873" "regulation of post-translational protein modification" 0.850687339767374
2863 0.10280890390094 2 9 "GO:1901874" "negative regulation of post-translational protein modification" 0.480064297229151
-60 0.952331966289159 3 28 "GO:1901875" "positive regulation of post-translational protein modification" 0.99407767671258
-856 0.716277141984079 3 5 "GO:1901889" "negative regulation of cell junction assembly" 0.923578892833557
-220 0.88990568673822 2 11 "GO:1901890" "positive regulation of cell junction assembly" 0.977956604457546
731 0.317466708721718 2 52 "GO:1901987" "regulation of cell cycle phase transition" 0.743691083260724
380 0.779685133920127 4 15 "GO:1901989" "positive regulation of cell cycle phase transition" 0.951508808664086
920 0.301638802673435 2 35 "GO:1901990" "regulation of mitotic cell cycle phase transition" 0.733441811982129
623 0.681683373539078 4 12 "GO:1901992;GO:0045931" "positive regulation of mitotic cell cycle" 0.908083463125404
1565 0.46647363391526 3 6 "GO:1901998" "toxin transport" 0.836384254440418
-3598 0.0137367005780576 3 13 "GO:1902074" "response to salt" 0.160620192200813
24 0.986158600461961 4 14 "GO:1902105" "regulation of leukocyte differentiation" 0.999300851426874
2073 0.29744774462868 3 7 "GO:1902107;GO:1903708" "positive regulation of hemopoiesis" 0.73240568539418
-370 0.765848075498762 2 18 "GO:1902115" "regulation of organelle assembly" 0.944628871502496
-1069 0.590996802441088 2 7 "GO:1902117" "positive regulation of organelle assembly" 0.875331260508414
3247 0.167786670073703 6 5 "GO:1902235" "regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway" 0.581913112432206
-4043 0.0421589567239502 3 7 "GO:1902476" "chloride transmembrane transport" 0.303231501859724
240 0.621494955616974 3 118 "GO:1902531" "regulation of intracellular signal transduction" 0.888503312389877
317 0.679907672267292 2 47 "GO:1902532" "negative regulation of intracellular signal transduction" 0.908083463125404
116 0.882190784859261 5 45 "GO:1902533" "positive regulation of intracellular signal transduction" 0.976428540074104
-1829 0.0824149404365827 2 25 "GO:1902600" "proton transmembrane transport" 0.439055381326597
941 0.401997020710629 5 22 "GO:1902850" "microtubule cytoskeleton organization involved in mitosis" 0.801768356721713
100 0.886949623608194 3 56 "GO:1902903;GO:0051493;GO:0032956;GO:0032970" "regulation of cytoskeleton organization" 0.976569696397809
137 0.90268463371777 4 22 "GO:1902904;GO:0051494" "negative regulation of supramolecular fiber organization" 0.977956604457546
-1252 0.341365396095628 2 16 "GO:1902905;GO:0051495" "positive regulation of cytoskeleton organization" 0.763663780139756
-912 0.502506912653854 2 15 "GO:1903008" "organelle disassembly" 0.850687339767374
-910 0.475995841032918 5 17 "GO:1903034" "regulation of response to wounding" 0.839223798902834
495 0.833370624064377 2 5 "GO:1903035" "negative regulation of response to wounding" 0.968837915482029
-515 0.541662068349597 2 39 "GO:1903046" "meiotic cell cycle process" 0.855016106020999
993 0.0597785383617196 2 100 "GO:1903047" "mitotic cell cycle process" 0.367148913792525
3485 0.104907412845238 3 6 "GO:1903053" "regulation of extracellular matrix organization" 0.484121913375975
-301 0.655680333488812 6 61 "GO:1903311" "regulation of mRNA metabolic process" 0.899258706442201
410 0.709154846359198 2 23 "GO:1903313" "positive regulation of mRNA metabolic process" 0.922775451079111
-1363 0.525849983131944 -1 6 "GO:1903506" "obsolete regulation of nucleic acid-templated transcription" 0.850687339767374
816 0.623935563511784 3 10 "GO:1903533" "regulation of protein targeting" 0.889799094364533
393 0.732604005775947 2 21 "GO:1903706" "regulation of hemopoiesis" 0.927486142291778
-5725 0.00772374503310529 7 6 "GO:1903715;GO:0043457" "regulation of cellular respiration" 0.110554282719617
120 0.952030455975197 2 7 "GO:1903828" "negative regulation of protein localization" 0.99407767671258
584 0.619664397974105 2 20 "GO:1903829" "positive regulation of protein localization" 0.887712610838222
-1288 0.517397038833752 2 7 "GO:1903900" "regulation of viral life cycle" 0.850687339767374
318 0.882412896860027 7 6 "GO:1903955;GO:1903214;GO:1903749;GO:1903747" "regulation of establishment of protein localization to mitochondrion" 0.976428540074104
1320 0.452083572610021 2 9 "GO:1904035" "regulation of epithelial cell apoptotic process" 0.828166110779095
2816 0.190031574118824 2 6 "GO:1904037" "positive regulation of epithelial cell apoptotic process" 0.62081881757581
-3007 0.00251580623199629 2 28 "GO:1904062;GO:0043270;GO:0034764;GO:0010959" "regulation of metal ion transport" 0.0482863264300197
-6279 0.00765021108938087 2 5 "GO:1904063" "negative regulation of cation transmembrane transport" 0.110554282719617
262 0.895278946332762 5 7 "GO:1904356;GO:0032204" "regulation of telomere maintenance" 0.977956604457546
380 0.848558016168485 2 7 "GO:1904659" "glucose transmembrane transport" 0.968837915482029
-567 0.809837783679979 6 5 "GO:1904837" "beta-catenin-TCF complex assembly" 0.963649002817817
682 0.62791360376708 2 14 "GO:1904951;GO:0090316;GO:0051222" "positive regulation of establishment of protein localization" 0.890281696919053
-2315 0.0250289002759043 3 26 "GO:1905039;GO:1903825" "carboxylic acid transmembrane transport" 0.215620435555031
-605 0.760949873153491 2 7 "GO:1905475" "regulation of protein localization to membrane" 0.941871049715753
3736 0.0185953983896729 2 11 "GO:1905897" "regulation of response to endoplasmic reticulum stress" 0.185756577329967
1253 0.528989509867699 2 7 "GO:1990138;GO:0048675" "neuron projection extension" 0.850687339767374
-1821 0.327834170368499 2 8 "GO:1990542" "mitochondrial transmembrane transport" 0.759103483131641
-1175 0.459319066629123 2 11 "GO:1990778" "protein localization to cell periphery" 0.83224665470694
165 0.938869877710985 6 6 "GO:2000002;GO:1901977;GO:2000001;GO:1901976" "regulation of cell cycle checkpoint" 0.989239690239459
371 0.490604631879486 2 96 "GO:2000026" "regulation of multicellular organismal development" 0.850687339767374
457 0.773220356882343 2 11 "GO:2000045;GO:1902806" "regulation of cell cycle G1/S phase transition" 0.948414950331694
-392 0.843889781622653 -1 7 "GO:2000112" "obsolete regulation of cellular macromolecule biosynthetic process" 0.968837915482029
953 0.187996864268166 2 53 "GO:2000145;GO:0040012;GO:0030334" "regulation of locomotion" 0.62081881757581
-91 0.946762542427561 5 15 "GO:2000146;GO:0030336" "negative regulation of cell motility" 0.991371316900279
2647 0.0815691306961572 2 12 "GO:2000241" "regulation of reproductive process" 0.43875879536882
2247 0.339782486858101 3 5 "GO:2000351" "regulation of endothelial cell apoptotic process" 0.763456958582244
-526 0.70869085686977 2 14 "GO:2000377" "regulation of reactive oxygen species metabolic process" 0.922775451079111
-504 0.830519786571951 3 5 "GO:2000379" "positive regulation of reactive oxygen species metabolic process" 0.968837915482029
-794 0.601563765028158 3 12 "GO:2000573;GO:2000278" "regulation of DNA biosynthetic process" 0.880422469697779
-1589 0.499625492621927 3 5 "GO:2000617;GO:2000615;GO:0060065" "regulation of histone H3-K9 acetylation" 0.850687339767374
-6 0.997999657306141 2 5 "GO:2000677" "regulation of transcription regulatory region DNA binding" 0.999300851426874
541 0.818280433869486 2 5 "GO:2000736" "regulation of stem cell differentiation" 0.967214149479499
3777 0.108590416722707 3 5 "GO:2000765" "regulation of cytoplasmic translation" 0.489091236919072
-1203 0.518049551318579 -1 8 "GO:2001020" "obsolete regulation of response to DNA damage stimulus" 0.850687339767374
940 0.402224698528262 2 22 "GO:2001233" "regulation of apoptotic signaling pathway" 0.801768356721713
730 0.733969206916619 2 6 "GO:2001234;GO:2001237" "negative regulation of apoptotic signaling pathway" 0.927899693474678
964 0.509191543985252 5 13 "GO:2001235" "positive regulation of apoptotic signaling pathway" 0.850687339767374
732 0.713020323410109 2 7 "GO:2001236" "regulation of extrinsic apoptotic signaling pathway" 0.923536293128584
1225 0.401458720212053 2 13 "GO:2001242" "regulation of intrinsic apoptotic signaling pathway" 0.801768356721713
-198 0.91019178098846 2 9 "GO:2001244" "positive regulation of intrinsic apoptotic signaling pathway" 0.981114009070582
609 0.701459532440364 2 11 "GO:2001251" "negative regulation of chromosome organization" 0.921027870499966
832 0.61740184804256 3 10 "GO:2001252" "positive regulation of chromosome organization" 0.887131015540539
-3533 0.0155518456900218 2 13 "GO:2001259;GO:2001257" "regulation of cation channel activity" 0.171188356342402
458 1.47260604832615e-07 5 13172 "unknown" "unknown" 2.07269301301906e-05
